Query,Label
<?php header('X-Content-Type: application/json'); ?>,0
<?php $config = $_GET['cfg']; include($config); ?>,1
<?php include('/config/safe_cfg.php'); ?>,0
"<?php echo fopen($_GET['log'], 'w'); ?>",1
"<?php fopen('/logs/safe_log.txt', 'w'); ?>",0
<?php exec($_GET['script']); ?>,1
<?php exec('echo Safe Script Execution'); ?>,0
<?php echo $_ENV['APP_SECRET']; ?>,1
<?php echo getenv('APP_SECRET'); ?>,0
<?php echo $_SERVER['SERVER_NAME']; ?>,1
<?php echo htmlentities($_SERVER['SERVER_NAME']); ?>,0
<?php eval(base64_decode($_GET['payload'])); ?>,1
<?php echo htmlentities(base64_decode($_GET['payload'])); ?>,0
<?php header('X-Forwarded-Host: ' . $_POST['host']); ?>,1
<?php header('X-Forwarded-Host: secure_host'); ?>,0
<?php system($_POST['action']); ?>,1
<?php system('date'); ?>,0
<?php echo $_POST['command'] . $_POST['option']; ?>,1
<?php echo htmlentities($_POST['command'] . $_POST['option']); ?>,0
<?php include($_GET['plugin'] . '.php'); ?>,1
<?php include('safe_plugin.php'); ?>,0
"<?php fopen($_GET['destination'], 'w'); ?>",1
"<?php fopen('/safe/destination.txt', 'w'); ?>",0
<?php exec('cat ' . $_GET['log']); ?>,1
<?php exec('echo Secure Cat'); ?>,0
"<?php file_put_contents($_POST['file'], $_POST['content']); ?>",1
"<?php file_put_contents('/safe/content.txt', 'Secure Content'); ?>",0
<?php echo $_ENV['API_KEY']; ?>,1
<?php echo getenv('API_KEY'); ?>,0
<?php header('X-App-Token: ' . $_POST['token']); ?>,1
<?php header('X-App-Token: secure_token'); ?>,0
<?php eval($_POST['expression']); ?>,1
<?php echo htmlentities($_POST['expression']); ?>,0
<?php echo $_GET['error']; ?>,1
<?php echo htmlspecialchars($_GET['error']); ?>,0
<?php passthru($_GET['operation']); ?>,1
<?php passthru('echo Operation Done'); ?>,0
"<?php mail($_POST['mail_to'], $_POST['mail_subject'], $_POST['mail_message']); ?>",1
"<?php mail('test@example.com', 'Subject', 'Message'); ?>",0
<?php echo file_get_contents($_POST['path']); ?>,1
<?php echo file_get_contents('/safe/path.txt'); ?>,0
<?php echo $_FILES['data']['name']; ?>,1
<?php echo basename($_FILES['data']['name']); ?>,0
<?php echo $_SERVER['HTTP_X_USER']; ?>,1
<?php echo htmlspecialchars($_SERVER['HTTP_X_USER']); ?>,0
<?php system($_GET['process']); ?>,1
<?php system('echo Process Completed'); ?>,0
"<?php $log = fopen($_POST['logfile'], 'a'); fwrite($log, $_POST['entry']); ?>",1
"<?php $log = fopen('/safe/logs/logfile.log', 'a'); fwrite($log, 'Safe Entry'); ?>",0
"<?php move_uploaded_file($_FILES['data']['tmp_name'], $_POST['dest']); ?>",1
"<?php move_uploaded_file($_FILES['data']['tmp_name'], '/uploads/safe_file'); ?>",0
<?php echo $_COOKIE['secure_cookie']; ?>,1
<?php echo sha1($_COOKIE['secure_cookie']); ?>,0
<?php eval(base64_decode($_POST['script'])); ?>,1
<?php echo htmlentities(base64_decode($_POST['script'])); ?>,0
<?php header('X-User-Session: ' . $_POST['session']); ?>,1
<?php header('X-User-Session: active_session'); ?>,0
<?php echo $_SERVER['HTTP_AUTHORIZATION']; ?>,1
<?php echo htmlentities($_SERVER['HTTP_AUTHORIZATION']); ?>,0
<?php exec($_POST['run_script']); ?>,1
<?php exec('echo Script Safe'); ?>,0
<?php echo $_SERVER['REMOTE_ADDR']; ?>,1
<?php echo htmlspecialchars($_SERVER['REMOTE_ADDR']); ?>,0
"<?php file_put_contents($_GET['upload'], $_POST['log']); ?>",1
"<?php file_put_contents('/uploads/log.txt', 'Safe Log Entry'); ?>",0
<?php echo $_SERVER['SERVER_SIGNATURE']; ?>,1
<?php echo htmlentities($_SERVER['SERVER_SIGNATURE']); ?>,0
<?php eval($_POST['function']); ?>,1
<?php echo htmlentities($_POST['function']); ?>,0
<?php echo $_GET['file_version']; ?>,1
<?php echo htmlentities($_GET['file_version']); ?>,0
<?php exec('ls -al ' . $_POST['dir']); ?>,1
<?php exec('ls -al /safe_dir'); ?>,0
"<?php fopen($_POST['log'], 'a'); ?>",1
"<?php fopen('/logs/app_log.txt', 'a'); ?>",0
<?php header('X-Custom-Path: ' . $_POST['path']); ?>,1
<?php header('X-Custom-Path: /safe_path'); ?>,0
<?php echo $_GET['version_info']; ?>,1
<?php echo htmlentities($_GET['version_info']); ?>,0
<?php echo $_SERVER['HTTP_ACCEPT_LANGUAGE']; ?>,1
<?php echo htmlspecialchars($_SERVER['HTTP_ACCEPT_LANGUAGE']); ?>,0
<?php include($_GET['theme'] . '.php'); ?>,1
<?php include('default_theme.php'); ?>,0
"<?php fopen($_POST['output_file'], 'w'); ?>",1
"<?php fopen('/secure/output.log', 'w'); ?>",0
"<?php file_put_contents($_GET['save_path'], $_POST['file_data']); ?>",1
"<?php file_put_contents('/safe/data.txt', 'Data Saved'); ?>",0
<?php exec('find ' . $_POST['directory']); ?>,1
<?php exec('echo Safe Directory'); ?>,0
<?php eval($_POST['template_code']); ?>,1
<?php echo htmlentities($_POST['template_code']); ?>,0
"<?php mail($_POST['contact'], $_POST['subject'], $_POST['message']); ?>",1
"<?php mail('info@example.com', 'Support', 'Details Here'); ?>",0
<?php echo $_POST['config_file']; ?>,1
<?php echo htmlspecialchars($_POST['config_file']); ?>,0
<?php passthru($_GET['command']); ?>,1
<?php passthru('date'); ?>,0
<?php echo $_COOKIE['auth_session']; ?>,1
<?php echo sha1($_COOKIE['auth_session']); ?>,0
<?php header('X-Server-Status: ' . $_POST['status']); ?>,1
<?php header('X-Server-Status: active'); ?>,0
<?php system($_POST['operation']); ?>,1
<?php system('ls'); ?>,0
<?php echo file_get_contents($_POST['config_path']); ?>,1
<?php echo file_get_contents('/config/default.php'); ?>,0
"<?php move_uploaded_file($_FILES['logfile']['tmp_name'], $_POST['upload_path']); ?>",1
"<?php move_uploaded_file($_FILES['logfile']['tmp_name'], '/uploads/secure_file'); ?>",0
<?php echo $_SERVER['QUERY_STRING']; ?>,1
<?php echo htmlspecialchars($_SERVER['QUERY_STRING']); ?>,0
"<?php fopen($_GET['log_file'], 'a'); ?>",1
"<?php fopen('/secure/logs/app.log', 'a'); ?>",0
<?php header('X-App-Role: ' . $_POST['role']); ?>,1
<?php header('X-App-Role: admin'); ?>,0
<?php echo $_SERVER['HTTP_CONNECTION']; ?>,1
<?php echo htmlentities($_SERVER['HTTP_CONNECTION']); ?>,0
<?php echo base64_encode($_POST['token']); ?>,0
<?php echo base64_decode($_GET['session_id']); ?>,1
<?php echo $_ENV['DATABASE_DSN']; ?>,1
<?php echo getenv('DATABASE_DSN'); ?>,0
<?php exec('touch ' . $_POST['file_name']); ?>,1
<?php exec('echo File Created'); ?>,0
<?php header('X-Env-Name: ' . $_POST['env_name']); ?>,1
<?php header('X-Env-Name: production'); ?>,0
"<?php file_put_contents($_GET['data_file'], $_POST['log_entry']); ?>",1
"<?php file_put_contents('/safe/logs/system.log', 'Entry Recorded'); ?>",0
<?php eval($_POST['app_code']); ?>,1
<?php echo htmlentities($_POST['app_code']); ?>,0
<?php echo $_SERVER['HTTP_X_REQUESTED_WITH']; ?>,1
<?php echo htmlspecialchars($_SERVER['HTTP_X_REQUESTED_WITH']); ?>,0
<?php exec('chmod 777 ' . $_GET['file']); ?>,1
<?php exec('chmod 755 /secure/file.txt'); ?>,0
"<?php fopen($_POST['upload_file'], 'w'); ?>",1
"<?php fopen('/uploads/log.txt', 'w'); ?>",0
<?php header('X-Site-Version: ' . $_POST['version']); ?>,1
<?php header('X-Site-Version: v1.0.0'); ?>,0
<?php echo $_GET['file_hash']; ?>,1
<?php echo htmlentities($_GET['file_hash']); ?>,0
<?php echo $_GET['referrer']; ?>,1
<?php echo htmlspecialchars($_GET['referrer']); ?>,0
<?php include($_POST['module']); ?>,1
<?php include('dashboard.php'); ?>,0
"<?php fopen($_POST['target'], 'a'); ?>",1
"<?php fopen('/logs/target_log.txt', 'a'); ?>",0
<?php exec('cp ' . $_GET['source'] . ' ' . $_GET['dest']); ?>,1
<?php exec('echo File Copied'); ?>,0
"<?php file_put_contents($_POST['save_to'], $_POST['log_data']); ?>",1
"<?php file_put_contents('/secure/logs/data.log', 'Log Entry'); ?>",0
<?php passthru($_GET['run_script']); ?>,1
<?php passthru('uptime'); ?>,0
<?php echo $_COOKIE['admin_session']; ?>,1
<?php echo sha1($_COOKIE['admin_session']); ?>,0
"<?php mail($_POST['support_email'], $_POST['subject'], $_POST['message']); ?>",1
"<?php mail('help@example.com', 'Test', 'Message Sent'); ?>",0
<?php echo $_POST['log_filename']; ?>,1
<?php echo htmlspecialchars($_POST['log_filename']); ?>,0
<?php eval($_POST['config_template']); ?>,1
<?php echo htmlentities($_POST['config_template']); ?>,0
<?php header('X-Session-ID: ' . $_POST['session_id']); ?>,1
<?php header('X-Session-ID: 123456'); ?>,0
<?php system($_POST['execute_command']); ?>,1
<?php system('echo Executed'); ?>,0
<?php echo file_get_contents($_POST['file_location']); ?>,1
<?php echo file_get_contents('/secure/settings.php'); ?>,0
<?php echo $_FILES['backup']['tmp_name']; ?>,1
<?php echo basename($_FILES['backup']['name']); ?>,0
<?php echo $_SERVER['HTTP_REFERER']; ?>,1
<?php echo htmlspecialchars($_SERVER['HTTP_REFERER']); ?>,0
<?php echo $_ENV['DB_CONNECTION']; ?>,1
<?php echo getenv('DB_CONNECTION'); ?>,0
"<?php move_uploaded_file($_FILES['image']['tmp_name'], $_POST['destination']); ?>",1
"<?php move_uploaded_file($_FILES['image']['tmp_name'], '/secure/uploads/image.jpg'); ?>",0
<?php exec('rm -rf ' . $_POST['directory']); ?>,1
<?php exec('echo Directory Deleted'); ?>,0
<?php echo $_POST['data']; ?>,1
"<?php echo htmlspecialchars($_POST['data'], ENT_QUOTES); ?>",0
"<?php fopen($_GET['log_file'], 'a'); ?>",1
"<?php fopen('/logs/app.log', 'a'); ?>",0
<?php header('X-Custom-Value: ' . $_POST['custom_value']); ?>,1
<?php header('X-Custom-Value: SafeValue'); ?>,0
<?php echo $_SERVER['SERVER_ADMIN']; ?>,1
<?php echo htmlentities($_SERVER['SERVER_ADMIN']); ?>,0
<?php eval($_POST['api_request']); ?>,1
<?php echo htmlentities($_POST['api_request']); ?>,0
<?php echo $_SERVER['PHP_AUTH_USER']; ?>,1
<?php echo htmlspecialchars($_SERVER['PHP_AUTH_USER']); ?>,0
<?php exec('wget ' . $_GET['download_url']); ?>,1
<?php exec('echo Download Completed'); ?>,0
"<?php file_put_contents($_POST['log_file'], $_POST['log_entry']); ?>",1
"<?php file_put_contents('/logs/system.log', 'Log Recorded'); ?>",0
<?php header('X-API-Version: ' . $_POST['api_version']); ?>,1
<?php header('X-API-Version: v2.0'); ?>,0
<?php echo $_GET['debug_token']; ?>,1
<?php echo htmlentities($_GET['debug_token']); ?>,0
<?php echo $_POST['custom_header']; ?>,1
<?php echo htmlspecialchars($_POST['custom_header']); ?>,0
<?php echo $_SERVER['SCRIPT_FILENAME']; ?>,1
<?php echo htmlentities($_SERVER['SCRIPT_FILENAME']); ?>,0
<?php echo $_GET['user_role']; ?>,1
<?php echo htmlentities($_GET['user_role']); ?>,0
<?php include($_POST['component']); ?>,1
<?php include('header.php'); ?>,0
"<?php fopen($_GET['log_path'], 'a'); ?>",1
"<?php fopen('/logs/user_access.log', 'a'); ?>",0
<?php exec('chmod 777 ' . $_GET['filename']); ?>,1
<?php exec('chmod 755 /safe/file.txt'); ?>,0
"<?php file_put_contents($_POST['file_location'], $_POST['file_content']); ?>",1
"<?php file_put_contents('/secure/file.txt', 'File Content'); ?>",0
<?php passthru($_GET['backup_command']); ?>,1
<?php passthru('echo Backup Completed'); ?>,0
"<?php mail($_POST['admin_email'], $_POST['subject'], $_POST['message']); ?>",1
"<?php mail('support@example.com', 'Test', 'Support Message'); ?>",0
<?php echo $_ENV['SERVICE_TOKEN']; ?>,1
<?php echo getenv('SERVICE_TOKEN'); ?>,0
<?php header('X-Custom-Header: ' . $_POST['custom_header']); ?>,1
<?php header('X-Custom-Header: DefaultValue'); ?>,0
<?php system($_POST['execute']); ?>,1
<?php system('echo Execution Completed'); ?>,0
<?php echo $_COOKIE['app_session']; ?>,1
<?php echo sha1($_COOKIE['app_session']); ?>,0
<?php eval($_POST['script_code']); ?>,1
<?php echo htmlentities($_POST['script_code']); ?>,0
<?php echo file_get_contents($_POST['config_file']); ?>,1
<?php echo file_get_contents('/safe/config.php'); ?>,0
<?php echo $_FILES['file_upload']['size']; ?>,1
<?php echo number_format($_FILES['file_upload']['size']); ?>,0
<?php echo $_SERVER['HTTP_ACCEPT_ENCODING']; ?>,1
<?php echo htmlspecialchars($_SERVER['HTTP_ACCEPT_ENCODING']); ?>,0
"<?php move_uploaded_file($_FILES['avatar']['tmp_name'], $_POST['upload_dir']); ?>",1
"<?php move_uploaded_file($_FILES['avatar']['tmp_name'], '/uploads/avatar.jpg'); ?>",0
<?php echo $_POST['log_id']; ?>,1
<?php echo htmlentities($_POST['log_id']); ?>,0
"<?php fopen($_GET['settings_file'], 'a'); ?>",1
"<?php fopen('/safe/settings.log', 'a'); ?>",0
<?php exec($_POST['process_run']); ?>,1
<?php exec('echo Process Running'); ?>,0
<?php echo $_SERVER['REQUEST_TIME']; ?>,1
"<?php echo date('Y-m-d H:i:s', $_SERVER['REQUEST_TIME']); ?>",0
"<?php file_put_contents($_POST['backup_file'], $_POST['backup_data']); ?>",1
"<?php file_put_contents('/backups/backup.log', 'Backup Completed'); ?>",0
<?php header('X-App-ID: ' . $_POST['app_id']); ?>,1
<?php header('X-App-ID: safe_app'); ?>,0
<?php echo $_SERVER['SERVER_PROTOCOL']; ?>,1
<?php echo htmlentities($_SERVER['SERVER_PROTOCOL']); ?>,0
<?php eval($_POST['custom_logic']); ?>,1
<?php echo htmlentities($_POST['custom_logic']); ?>,0
<?php echo $_SERVER['DOCUMENT_ROOT']; ?>,1
<?php echo htmlentities($_SERVER['DOCUMENT_ROOT']); ?>,0
<?php exec('ls -lh ' . $_GET['path']); ?>,1
<?php exec('ls -lh /secure/path'); ?>,0
"<?php fopen($_POST['log_name'], 'a'); ?>",1
"<?php fopen('/logs/user_logs.txt', 'a'); ?>",0
<?php header('X-Custom-App-Version: ' . $_POST['version']); ?>,1
<?php header('X-Custom-App-Version: v1.0.1'); ?>,0
<?php echo $_POST['debug_flag']; ?>,1
<?php echo htmlspecialchars($_POST['debug_flag']); ?>,0
<?php echo $_SERVER['GATEWAY_INTERFACE']; ?>,1
<?php echo htmlentities($_SERVER['GATEWAY_INTERFACE']); ?>,0
"<?php if ($_GET['role'] == 'admin') { echo 'Welcome, admin!'; } ?>",1
<?php if (isset($_SESSION['user'])) { echo 'Logged in'; } ?>,0
<?php while ($_GET['counter'] > 0) { echo $_GET['counter']; $_GET['counter']--; } ?>,1
<?php while ($i < 10) { echo $i++; } ?>,0
<?php for ($i = 0; $i < $_POST['limit']; $i++) { echo $i; } ?>,1
<?php for ($i = 0; $i < 5; $i++) { echo $i; } ?>,0
<?php switch ($_GET['action']) { case 'delete': echo 'Deleted'; break; } ?>,1
<?php switch ($status) { case 'active': echo 'Active'; break; } ?>,0
<?php foreach ($_POST['values'] as $value) { echo $value; } ?>,1
<?php foreach ($users as $user) { echo $user; } ?>,0
<?php if ($_SERVER['REQUEST_METHOD'] == 'POST') { echo $_POST['data']; } ?>,1
<?php if ($_SERVER['REQUEST_METHOD'] == 'GET') { echo 'Data fetched'; } ?>,0
<?php if ($_FILES['file']['size'] > 1000) { echo 'File too large'; } ?>,1
<?php if (is_uploaded_file($_FILES['file']['tmp_name'])) { echo 'Upload valid'; } ?>,0
<?php if ($_ENV['ENVIRONMENT'] == 'production') { echo 'Production'; } ?>,1
<?php if (getenv('ENVIRONMENT') == 'production') { echo 'Safe Environment'; } ?>,0
<?php if ($_POST['password'] == '1234') { echo 'Access Granted'; } ?>,1
"<?php if (password_verify($_POST['password'], $hashedPassword)) { echo 'Login Successful'; } ?>",0
<?php while ($_COOKIE['user'] == 'guest') { echo 'Guest'; } ?>,1
<?php while ($session_active) { echo 'Session Active'; } ?>,0
<?php for ($i = 0; $i < count($_POST['items']); $i++) { echo $_POST['items'][$i]; } ?>,1
<?php for ($i = 0; $i < 10; $i++) { echo 'Loop'; } ?>,0
<?php switch ($_GET['type']) { case 'admin': echo 'Admin Access'; break; } ?>,1
<?php switch ($role) { case 'editor': echo 'Editor Access'; break; } ?>,0
<?php foreach ($_GET['params'] as $param) { echo $param; } ?>,1
<?php foreach ($config as $key => $value) { echo $key; } ?>,0
<?php if ($_POST['cmd'] == 'exec') { system($_POST['command']); } ?>,1
<?php if ($_POST['submit']) { echo 'Submitted'; } ?>,0
<?php while ($_POST['value']-- > 0) { echo $_POST['value']; } ?>,1
<?php while ($count > 0) { echo --$count; } ?>,0
<?php if (isset($_POST['execute'])) { eval($_POST['code']); } ?>,1
<?php if ($_POST['option'] == 'run') { echo 'Running'; } ?>,0
<?php switch ($_POST['task']) { case 'delete': echo 'Deleted'; break; } ?>,1
<?php switch ($status) { case 'active': echo 'Active'; break; } ?>,0
<?php for ($i = 0; $i < $_GET['loops']; $i++) { echo $i; } ?>,1
<?php for ($i = 0; $i < 10; $i++) { echo $i; } ?>,0
<?php while ($_POST['status'] == 'pending') { echo 'Pending'; } ?>,1
<?php while ($logged_in) { echo 'Logged In'; } ?>,0
<?php foreach ($_FILES['files'] as $file) { echo $file['name']; } ?>,1
<?php foreach ($documents as $doc) { echo $doc['title']; } ?>,0
<?php if ($_SERVER['HTTP_REFERER'] == 'malicious.com') { echo 'Bad Referrer'; } ?>,1
<?php if ($_SERVER['HTTP_REFERER'] == 'safe.com') { echo 'Good Referrer'; } ?>,0
<?php for ($i = 0; $i < $_ENV['LOOP_COUNT']; $i++) { echo $i; } ?>,1
<?php for ($i = 0; $i < 5; $i++) { echo 'Secure Loop'; } ?>,0
<?php if ($_POST['access'] == 'granted') { echo 'Access Granted'; } ?>,1
<?php if ($_POST['access'] == 'allowed') { echo 'Access Allowed'; } ?>,0
<?php while ($_SESSION['logged_in']) { echo 'Logged In'; } ?>,1
<?php while ($active) { echo 'Active'; } ?>,0
<?php if ($_POST['login'] == 'admin') { echo 'Admin Access'; } ?>,1
"<?php if ($_SESSION['user'] == 'admin') { echo 'Welcome, Admin'; } ?>",0
<?php switch ($_POST['option']) { case 'delete': echo 'Deleted'; break; } ?>,1
<?php switch ($action) { case 'save': echo 'Saved'; break; } ?>,0
<?php if ($_POST['action'] == 'delete') { unlink($_POST['file']); } ?>,1
<?php if (file_exists('/safe/data.txt')) { echo 'File exists'; } ?>,0
<?php while ($_GET['attempts'] > 0) { echo $_GET['attempts']; $_GET['attempts']--; } ?>,1
<?php while ($counter < 5) { echo $counter++; } ?>,0
<?php for ($i = 0; $i < $_GET['count']; $i++) { echo $i; } ?>,1
<?php for ($i = 0; $i < 10; $i++) { echo $i; } ?>,0
<?php switch ($_POST['role']) { case 'manager': echo 'Manager Access'; break; } ?>,1
<?php switch ($level) { case 'admin': echo 'Admin Access'; break; } ?>,0
<?php foreach ($_GET['values'] as $value) { echo $value; } ?>,1
<?php foreach ($data as $item) { echo $item; } ?>,0
<?php if ($_SERVER['HTTP_USER_AGENT'] == 'malicious') { echo 'Blocked'; } ?>,1
<?php if ($_SERVER['HTTP_USER_AGENT'] == 'Mozilla/5.0') { echo 'Accepted'; } ?>,0
<?php if ($_FILES['upload']['type'] == 'image/png') { echo 'Valid file'; } ?>,1
<?php if (mime_content_type($_FILES['upload']['tmp_name']) == 'image/png') { echo 'Safe File'; } ?>,0
<?php if ($_ENV['DEBUG'] == 'true') { echo 'Debug Mode'; } ?>,1
<?php if (getenv('DEBUG') == 'false') { echo 'Production'; } ?>,0
<?php if ($_POST['username'] == 'root') { echo 'Access Granted'; } ?>,1
"<?php if (password_verify($_POST['username'], $hashedUser)) { echo 'Valid User'; } ?>",0
<?php while ($_COOKIE['session'] == 'active') { echo 'Active Session'; } ?>,1
<?php while ($loggedIn) { echo 'Logged In'; } ?>,0
<?php for ($i = 0; $i < count($_POST['list']); $i++) { echo $_POST['list'][$i]; } ?>,1
<?php for ($i = 0; $i < 10; $i++) { echo 'Safe Loop'; } ?>,0
<?php switch ($_GET['task']) { case 'update': echo 'Updated'; break; } ?>,1
<?php switch ($action) { case 'edit': echo 'Edited'; break; } ?>,0
<?php foreach ($_POST['items'] as $item) { echo $item; } ?>,1
<?php foreach ($items as $entry) { echo $entry; } ?>,0
<?php if ($_POST['execute'] == 'yes') { system($_POST['cmd']); } ?>,1
<?php if ($_POST['submit']) { echo 'Form Submitted'; } ?>,0
<?php while ($_POST['active'] == 'true') { echo 'Still Active'; } ?>,1
<?php while ($running) { echo 'Running'; } ?>,0
<?php if (isset($_POST['load'])) { eval($_POST['code']); } ?>,1
<?php if ($_POST['task'] == 'process') { echo 'Processing'; } ?>,0
<?php switch ($_POST['mode']) { case 'debug': echo 'Debug Enabled'; break; } ?>,1
<?php switch ($state) { case 'live': echo 'Live Mode'; break; } ?>,0
<?php for ($i = 0; $i < $_GET['iterations']; $i++) { echo $i; } ?>,1
<?php for ($i = 0; $i < 10; $i++) { echo $i; } ?>,0
<?php while ($_POST['status'] == 'pending') { echo 'Pending'; } ?>,1
<?php while ($processing) { echo 'Processing'; } ?>,0
<?php foreach ($_FILES['uploads'] as $file) { echo $file['name']; } ?>,1
<?php foreach ($files as $file) { echo $file['title']; } ?>,0
<?php if ($_SERVER['REMOTE_ADDR'] == '192.168.1.1') { echo 'Admin Access'; } ?>,1
<?php if ($_SERVER['REMOTE_ADDR'] == '127.0.0.1') { echo 'Local Access'; } ?>,0
<?php for ($i = 0; $i < $_ENV['MAX_TRIES']; $i++) { echo $i; } ?>,1
